"2013-12-15",0.75988143729,"2014-04-22"
"2013-12-16",0.759972110158,"2014-04-22"
"2013-12-17",0.757657381706,"2014-04-22"
"2013-12-18",0.759383113123,"2014-04-22"
"2013-12-19",0.760369034484,"2014-04-22"
"2013-12-20",0.757526687346,"2014-04-22"
"2013-12-21",0.758616432548,"2014-04-22"
"2013-12-22",0.760010486934,"2014-04-22"
"2013-12-23",0.760321606416,"2014-04-22"
"2013-12-24",0.76053098822,"2014-04-22"
"2013-12-25",0.762209780281,"2014-04-22"
"2013-12-26",0.760812306718,"2014-04-22"
"2013-12-27",0.761768747121,"2014-04-22"
"2013-12-28",0.759989167331,"2014-04-22"
"2013-12-29",0.761462069349,"2014-04-22"
"2013-12-30",0.763190816855,"2014-04-22"
"2013-12-31",0.763691994594,"2014-04-22"
"2014-01-01",0.767308606301,"2014-04-22"
"2014-01-02",0.772262976738,"2014-04-22"
"2014-01-03",0.769138219068,"2014-04-22"
"2014-01-04",0.768525090767,"2014-04-22"
"2014-01-05",0.770873162663,"2014-04-22"
"2014-01-06",0.765697007533,"2014-04-22"
"2014-01-07",0.767808760051,"2014-04-22"
"2014-01-08",0.7676382598,"2014-04-22"
"2014-01-09",0.770245697116,"2014-04-22"
"2014-01-10",0.769739289768,"2014-04-22"
"2014-01-11",0.772080939729,"2014-04-22"
"2014-01-12",0.770732611185,"2014-04-22"
"2014-01-13",0.76677366416,"2014-04-22"
"2014-01-14",0.767117327079,"2014-04-22"
"2014-01-15",0.77145174332,"2014-04-22"
"2014-01-16",0.773856334854,"2014-04-22"
"2014-01-17",0.771935973549,"2014-04-22"
"2014-01-18",0.776081939461,"2014-04-22"
"2014-01-19",0.775842872681,"2014-04-22"
"2014-01-20",0.773585615214,"2014-04-22"
"2014-01-21",0.772823072737,"2014-04-22"
"2014-01-22",0.774191817036,"2014-04-22"
"2014-01-23",0.776031940244,"2014-04-22"
"2014-01-24",0.77662655036,"2014-04-22"
"2014-01-25",0.776747626485,"2014-04-22"
"2014-01-26",0.775099311024,"2014-04-22"
"2014-01-27",0.781960601453,"2014-04-22"
"2014-01-28",0.782475615386,"2014-04-22"
"2014-01-29",0.783165055327,"2014-04-22"
"2014-01-30",0.784035561141,"2014-04-22"
"2014-01-31",0.789814225631,"2014-04-22"
"2014-02-01",0.786862193141,"2014-04-22"
"2014-02-02",0.786366784945,"2014-04-22"
"2014-02-03",0.787660694215,"2014-04-22"
"2014-02-04",0.786526646931,"2014-04-22"
"2014-02-05",0.787105897674,"2014-04-22"
"2014-02-06",0.786372079281,"2014-04-22"
"2014-02-07",0.787456878694,"2014-04-22"
"2014-02-08",0.787312089931,"2014-04-22"
"2014-02-09",0.790867087897,"2014-04-22"
"2014-02-10",0.783570437226,"2014-04-22"
"2014-02-11",0.781813525129,"2014-04-22"
"2014-02-12",0.779611920239,"2014-04-22"
"2014-02-13",0.775122294901,"2014-04-22"
"2014-02-14",0.778146324446,"2014-04-22"
"2014-02-15",0.779583805474,"2014-04-22"
"2014-02-16",0.777640112676,"2014-04-22"
"2014-02-17",0.775811778149,"2014-04-22"
"2014-02-18",0.777786547318,"2014-04-22"
"2014-02-19",0.775334325852,"2014-04-22"
"2014-02-20",0.775929279393,"2014-04-22"
"2014-02-21",0.777345721377,"2014-04-22"
"2014-02-22",0.77307401807,"2014-04-22"
"2014-02-23",0.771026696078,"2014-04-22"
"2014-02-24",0.773165746359,"2014-04-22"
"2014-02-25",0.770587351173,"2014-04-22"
"2014-02-26",0.771465108963,"2014-04-22"
"2014-02-27",0.769904039567,"2014-04-22"
"2014-02-28",0.770658660913,"2014-04-22"
"2014-03-01",0.767322093481,"2014-04-22"
"2014-03-02",0.770054885885,"2014-04-22"
"2014-03-03",0.775686568348,"2014-04-22"
"2014-03-04",0.77381679602,"2014-04-22"
